retailer_id,shopper_rtlr_loyalty_id
740,155599850
740,15560
740,155600032
740,155600095
740,1556001
740,155600315
740,155600432
740,155600597
740,155600612
740,15560072
740,155600802
740,155600949
740,1556010
740,155601032
740,155601216
740,155601328
740,155601414
740,155601893
740,155601960
740,155602064
740,1556021
740,155602236
740,15560246
740,155602460
740,155602513
740,1556027
740,155602708
740,1556029
740,1556030
740,155603041
740,155603132
740,1556033
740,155603365
740,155603536
740,155603592
740,15560391
740,155604027
740,155604135
740,15560421
740,155604221
740,155604302
740,155604393
740,1556044
740,1556045
740,155604663
740,155604711
740,155604769
740,15560489
740,155604890
740,1556049
740,155604957
740,155605247
740,155605271
740,155605342
740,155605368
740,155605416
740,155605634
740,155605762
740,155605841
740,155605961
740,155606149
740,155606238
740,155606546
740,155606698
740,155606785
740,155606812
740,155606909
740,155607140
740,155607235
740,15560725
740,155607363
740,1556077
740,155607724
740,1556078
740,155607962
740,155607982
740,155608060
740,155608264
740,1556083
740,1556084
740,155609079
740,155609259
740,155609699
740,1556099
740,155609965
740,15561
740,1556101
740,155610396
740,155610840
740,155610848
740,15561112
740,155611135
740,1556112
740,155611339
740,1556114
740,155611516
740,1556116
740,155611625
740,155611955
740,1556120
740,155612042
740,155612204
740,1556124
740,155612416
740,1556127
740,155612847
740,155613396
740,155613473
740,155613494
740,155613521
740,155613708
740,155614
740,1556142
740,155614381
740,155614803
740,155614884
740,155614904
740,155614925
740,155614986
740,155615064
740,155615222
740,155615238
740,155615313
740,155615336
740,1556157
740,155615732
740,155615841
740,155615857
740,155615886
740,155615924
740,155615974
740,1556160
740,155616117
740,155616325
740,155616517
740,155616919
740,155616992
740,155617171
740,155617236
740,155617737
740,155617793
740,1556181
740,155618568
740,155618875
740,155618920
740,155619003
740,155619393
740,155619420
740,155619565
740,155619571
740,1556196
740,155619603
740,1556199
740,155619905
740,155619966
740,15562
740,155620009
740,1556201
740,1556202
740,1556204
740,155620594
740,155620652
740,155620697
740,155620734
740,1556212
740,155621234
740,155621459
740,1556215
740,155621553
740,155621587
740,155621703
740,155622026
740,15562206
740,155622244
740,1556225
740,15562257
740,155622637
740,155622645
740,155623165
740,155623393
740,1556235
740,155623900
740,1556240
740,155624156
740,155624173
740,155624288
740,155624307
740,155624310
740,155624514
740,155624690
740,1556247
740,155624716
740,1556248
740,155625050
740,155625122
740,155625667
740,155625740
740,155625792
740,155625795
740,155625963
740,155626034
740,155626302
740,1556264
740,155626513
740,155626591
740,155626669
740,155626680
740,155626780
740,155626827
740,155627211
740,155627321
740,155627439
740,155627553
740,155627635
740,15562791
740,155627935
740,1556280
740,1556281
740,155628234
740,155628333
740,155628669
740,155629372
740,1556294
740,155629430
740,155629499
740,155629594
740,155629633
740,1556298
740,155629847
740,1556301
740,155630209
740,155630395
740,155630543
740,1556307
740,155630921
740,155630957
740,1556310
740,155631039
740,155631129
740,155631179
740,155631187
740,1556313
740,155631635
740,155631650
740,155631769
740,1556319
740,1556321
740,155632148
740,155632155
740,155632414
740,155632521
740,1556328
740,1556329
740,155632913
740,155632971
740,155633
740,155633310
740,155633363
740,155633378
740,155633678
740,1556337
740,155633804
740,155633886
740,155633916
740,155634
740,155634005
740,155634191
740,1556342
740,155634248
740,1556345
740,155634514
740,155634563
740,155634897
740,155634963
740,1556350
740,155635246
740,155635294
740,1556353
740,155635313
740,155635316
740,155635374
740,1556354
740,155635695
740,155635699
740,155635705
740,155635947
740,155635958
740,155636451
740,1556365
740,155636575
740,1556367
740,155636832
740,155636879
740,155637265
740,155637520
740,15563754
740,155637616
740,1556378
740,155638168
740,1556382
740,155638216
740,155638243
740,155638777
740,155638953
740,155639188
740,155639446
740,155639479
740,155639605
740,155639675
740,155639743
740,155639791
740,155640
740,155640088
740,1556404
740,155640856
740,1556409
740,155640911
740,1556411
740,155641365
740,155641523
740,155641578
740,155641602
740,15564175
740,1556418
740,155641812
740,1556421
740,155642175
740,155642365
740,15564244
740,155642475
740,1556425
740,155642976
740,155642984
740,1556437
740,155643732
740,155643742
740,15564379
740,155644141
740,155644218
740,155644463
740,155644633
740,155644665
740,155644915
740,155645017
740,155645031
740,1556451
740,155645332
740,155645480
740,155645501
740,155645657
740,155645680
740,155645782
740,1556461
740,155646124
740,155646257
740,155646347
740,155646617
740,155646672
740,155646841
740,155646930
740,155646981
740,15564741
740,155647469
740,1556476
740,155647602
740,155647614
740,155647711
740,155647799
740,1556478
740,155647802
740,155648120
740,155648124
740,1556482
740,155648549
740,155648585
740,15564870
740,155648755
740,155648803
740,155648821
740,155648908
740,155648989
740,1556492
740,155649464
740,155649495
740,1556496
740,155649666
740,155649921
740,155649950
740,155649974
740,155649975
740,15565
740,155650
740,155650204
740,155650218
740,155650455
740,15565076
740,1556508
740,155651014
740,155651172
740,155651215
740,155651271
740,155651361
740,1556514
740,155651484
740,1556515
740,1556516
740,155651698
740,155652
740,155652025
740,155652039
740,1556521
740,155652152
740,155652220
740,15565247
740,155652832
740,155652862
740,155652937
740,1556530
740,155653020
740,155653124
740,1556535
740,155653573
740,1556536
740,155653743
740,155653801
740,155654006
740,1556541
740,155654174
740,155654255
740,155654285
740,155654322
740,155654727
740,155654986
740,1556550
740,1556553
740,155655736
740,155655745
740,15565581
740,155655888
740,155656087
740,155656688
740,1556567
740,155656849
740,155656895
740,1556570
740,155657016
740,155657063
740,155657331
740,155657535
740,155657549
740,1556576
740,155657658
740,1556577
740,155657794
740,155658016
740,155658108
740,155658143
740,1556583
740,155658318
740,155658358
740,155658572
740,15565870
740,1556591
740,155659190
740,155659192
740,155659209
740,155659490
740,1556595
740,1556596
740,155660
740,155660026
740,155660356
740,155660545
740,155660932
740,155660949
740,155660966
740,155661011
740,155661132
740,155661265
740,1556616
740,155661623
740,155661729
740,155661888
740,15566191
740,155661914
740,1556620
740,155662325
740,155662478
740,155662594
740,155662732
740,1556629
740,155663043
740,1556632
740,155663252
740,155663313
740,155663399
740,1556634
740,1556639
740,155663922
740,155664117
740,1556642
740,155664363
740,155664808
740,155664858
740,155665185
740,155665256
740,1556653
740,155665411
740,155665479
740,155665570
740,1556657
740,155665819
740,155666062
740,155666322
740,155666333
740,155666506
740,155666522
740,155666589
740,155666794
740,155666797
740,155667298
740,155667429
740,155667470
740,155667474
740,155667517
740,15566796
740,15566799
740,155668
740,1556680
740,155668028
740,155668302
740,155668313
740,155668456
740,155668724
740,155668770
740,155669372
740,155669373
740,155669495
740,1556696
740,155669863
740,155669876
740,15567
740,1556700
740,155670166
740,155670227
740,1556703
740,155670434
740,155670453
740,1556705
740,155670600
740,155670603
740,15567066
740,155670700
740,155670762
740,155670780
740,1556709
740,155670974
740,155670999
740,1556710
740,155671097
740,1556711
740,1556712
740,155671207
740,155671225
740,155671332
740,155671388
740,155671453
740,1556717
740,155671892
740,155672237
740,155672262
740,155672280
740,1556725
740,155672533
740,155672739
740,155672743
740,1556728
740,155672833
740,155673
740,155673154
740,155673164
740,1556732
740,155673455
740,155674048
740,155674429
740,155674559
740,155674705
740,155674817
740,155674986
740,155675
740,155675141
740,155675158
740,155675214
740,155675730
740,155675840
740,155675972
740,155675984
740,155676233
740,155676354
740,155676398
740,155676471
740,15567652
740,155676719
740,1556769
740,155677023
740,155677122
740,155677214
740,155677375
740,1556777
740,155677700
740,1556780
740,155678011
740,1556781
740,155678289
740,155678337
740,155678358
740,15567844
740,155678544
740,155678766
740,155678781
740,155678874
740,155679197
740,1556792
740,155679325
740,155679402
740,155679483
740,155679553
740,155679603
740,155679624
740,155679690
740,155679693
740,15568
740,155680266
740,15568027
740,155680320
740,155680447
740,155680496
740,155680637
740,155680763
740,1556810
740,155681019
740,155681155
740,155681404
740,1556818
740,155682
740,155682318
740,155682390
740,1556825
740,155683116
740,155683186
740,155683275
740,1556834
740,155683492
740,1556838
740,155683803
740,155683815
740,155683832
740,155683886
740,1556839
740,155683931
740,155683948
740,1556841
740,1556842
740,15568457
740,1556850
740,155685269
740,155685505
740,1556856
740,155685629
740,155685632
740,155685665
740,15568570
740,1556858
740,155685973
740,155685982
740,155686
740,155686175
740,1556862
740,155686343
740,155686463
740,155686636
740,155686676
740,1556867
740,155686822
740,155686870
740,155686906
740,155686967
740,155687
740,155687031
740,155687064
740,1556871
740,155687219
740,155687345
740,155687375
740,155687385
740,155687412
740,155687466
740,155687496
740,155687585
740,155687676
740,1556880
740,155688525
740,1556886
740,1556888
740,155688844
740,155689028
740,155689239
740,1556893
740,1556894
740,155689500
740,155689563
740,155689676
740,155689711
740,1556898
740,155689850
740,155689902
740,155689996
740,155690293
740,155690372
740,155690560
740,1556906
740,155690929
740,155691010
740,1556911
740,155691348
740,1556914
740,155691402
740,155691440
740,155691523
740,155691773
740,155691917
740,15569199
740,155692079
740,15569208
740,155692084
740,155692298
740,155692396
740,155692542
740,155692837
740,155693004
740,155693168
740,1556934
740,1556937
740,1556939
740,155694127
740,1556943
740,1556948
740,155694802
740,155694934
740,155695055
740,155695260
740,155695728
740,155696201
740,155696382
740,1556966
740,155696718
740,155696777
740,155696795
740,155697018
740,155697062
740,155697195
740,155697352
740,155697661
740,1556977
740,155697929
740,155698
740,1556980
740,155698022
740,155698181
740,1556982
740,1556983
740,155698698
740,155699003
740,155699036
740,1556991
740,155699196
740,1556993
740,155699554
740,155699780
740,155699816
740,155699848
740,1556999
740,155700015
740,155700168
740,155700234
740,155700543
740,155700646
740,155700751
740,155701056
740,15570111
740,1557012
740,155701203
740,155701385
740,155701400
740,1557015
740,155701538
740,155701898
740,155702087
740,155702441
740,155702769
740,1557029
740,155703092
740,1557031
740,155703669
740,155703800
740,155704052
740,155704112
740,155704116
740,155704314
740,1557044
740,1557045
740,155704584
740,15570472
740,155705070
740,155705247
740,15570550
740,155705503
740,155705624
740,155705648
740,155705792
740,155705811
740,1557059
740,1557060
740,155706053
740,155706136
740,15570623
740,155706308
740,155706406
740,155706637
740,155706652
740,155706790
740,155706827
740,1557071
740,1557072
740,155707225
740,1557074
740,155707820
740,155707881
740,155707904
740,155708016
740,155708052
740,155708077
740,15570825
740,155708296
740,1557084
740,155708570
740,1557087
740,15570876
740,155709197
740,1557093
740,155709439
740,155709545
740,155709669
740,155709731
740,155709764
740,155709793
740,155709833
740,15571
740,155710
740,1557100
740,155710031
740,155710053
740,155710090
740,155710286
740,155710340
740,155710360
740,155710426
740,155710443
740,155710500
740,1557107
740,155710951
740,155710984
740,15571108
740,155711125
740,155711237
740,1557113
740,155711523
740,155711739
740,1557119
740,155711924
740,155712285
740,155712301
740,155712335
740,155712474
740,1557125
740,155712555
740,155712566
740,1557126
740,155712689
740,155712831
740,1557129
740,155712916
740,155712982
740,155713
740,1557130
740,155713015
740,155713088
740,155713256
740,155713296
740,155713428
740,1557136
740,155713677
740,155713773
740,1557140
740,1557142
740,155714345
740,155714393
740,155714407
740,1557145
740,1557146
740,15571474
740,1557148
740,155714854
740,1557150
740,155715084
740,1557151
740,155715149
740,155715250
740,155715419
740,155715514
740,155715708
740,155715849
740,155715880
740,155715940
740,155716141
740,155716181
740,1557162
740,155716225
740,15571626
740,155716346
740,155716467
740,1557165
740,155716557
740,155716875
740,155716880
740,1557170
740,155717102
740,155717200
740,155717214
740,1557173
740,155717442
740,155717540
740,155717555
740,155717656
740,155717780
740,1557179
740,155718300
740,155718368
740,155718592
740,1557186
740,155718628
740,155718656
740,1557189
740,155718904
740,155719107
740,155719210
740,1557193
740,155719370
740,155719467
740,155719600
740,155719633
740,15572
740,1557201
740,155720166
740,1557202
740,155720352
740,155720531
740,155720580
740,1557207
740,155720712
740,155720794
740,155721162
740,155721228
740,155721292
740,155721602
740,155721614
740,155721681
740,155721811
740,155721924
740,15572198
740,1557220
740,155722300
740,155722383
740,1557227
740,155722777
740,155722815
740,155722875
740,1557231
740,155723100
740,155723264
740,155723532
740,15572366
740,155723667
740,155723907
740,155723949
740,155724064
740,1557241
740,155724120
740,155724149
740,1557242
740,155724252
740,155724253
740,155724285
740,155724300
740,155724426
740,155724445
740,1557245
740,155724812
740,155725128
740,155725281
740,155725327
740,155725421
740,155725498
740,155725733
740,155725842
740,155726
740,1557260
740,15572613
740,155726234
740,1557263
740,155726363
740,155726467
740,1557266
740,155726616
740,155726705
740,155726716
740,15572685
740,1557269
740,155727013
740,155727170
740,155727395
740,155727565
740,155727716
740,155727896
740,155728061
740,155728157
740,1557284
740,155728528
740,15572866
740,1557292
740,155729236
740,155729460
740,155729467
740,15572964
740,155729842
740,1557299
740,155730039
740,155730296
740,155730401
740,15573050
740,1557306
740,155730707
740,155730783
740,155730894
740,155730927
740,155731270
740,155731335
740,155731567
740,155731652
740,1557317
740,155731764
740,155731812
740,155732146
740,155732176
740,155732631
740,155732649
740,155732979
740,155733214
740,1557333
740,155733331
740,155733630
740,155733755
740,155733912
740,155733924
740,1557340
740,155734213
740,1557344
740,1557345
740,155734636
740,155735
740,155735154
740,1557352
740,155735526
740,155735559
740,155735756
740,155735934
740,155735985
740,1557362
740,155736220
740,155736269
740,1557363
740,155736342
740,155736400
740,155736462
740,155736839
740,155737000
740,1557373
740,1557374
740,155737561
740,1557376
740,155737682
740,155737760
740,155738155
740,155738164
740,155738297
740,15573833
740,155738370
740,1557388
740,1557390
740,155739192
740,155739209
740,155739218
740,155739363
740,155739428
740,155739980
740,15574
740,155740544
740,155740603
740,155740642
740,1557408
740,1557410
740,155741085
740,15574113
740,15574135
740,155741560
740,155741763
740,155741860
740,1557421
740,155742107
740,155742185
740,155742780
740,155743059
740,155743085
740,155743108
740,15574340
740,155743553
740,155743618
740,155743801
740,1557439
740,155744
740,155744123
740,155744260
740,155744365
740,155744676
740,155744747
740,155744793
740,1557448
740,155744939
740,155745045
740,155745220
740,1557454
740,155745475
740,1557455
740,155745718
740,155746025
740,155746680
740,155746873
740,1557469
740,155747142
740,155747245
740,155747873
740,155747926
740,155748144
740,155748512
740,155748583
740,155749041
740,1557491
740,155749252
740,155749263
740,155749301
740,155749349
740,1557495
740,155749586
740,1557496
740,155749810
740,155749976
740,155750023
740,155750131
740,155750246
740,155750279
740,155750547
740,15575070
740,155750742
740,155750812
740,155750894
740,155750911
740,15575093
740,155751155
740,1557512
740,155751575
740,155751802
740,155752
740,155752032
740,155752167
740,1557522
740,155752244
740,1557523
740,155752447
740,1557526
740,155752795
740,155753199
740,155753299
740,155753474
740,155753546
740,155753667
740,1557537
740,155753729
740,15575373
740,1557540
740,155754047
740,1557543
740,155754319
740,1557544
740,155754501
740,155754691
740,1557547
740,155754774
740,155754833
740,155754838
740,155754844
740,155754891
740,155754921
740,155755438
740,155755593
740,155755690
740,155755881
740,155755885
740,155756170
740,155756172
740,155756302
740,155756396
740,155756540
740,155756545
740,1557567
740,155756880
740,155756885
740,155757132
740,15575714
740,155757232
740,155757474
740,1557575
740,15575760
740,1557577
740,155757759
740,1557580
740,155758086
740,1557581
740,155758151
740,155758167
740,15575828
740,15575834
740,155758423
740,155758468
740,155758471
740,1557585
740,155758537
740,155758646
740,155758672
740,1557589
740,155759067
740,155759084
740,1557591
740,155759241
740,1557594
740,155759441
740,155759470
740,1557596
740,1557597
740,155759753
740,1557598
740,155760371
740,155760561
740,15576087
740,155760894
740,155761076
740,155761176
740,155761334
740,1557619
740,155761950
740,155761997
740,155762064
740,155762177
740,155762790
740,155762838
740,155763071
740,155763309
740,1557634
740,1557635
740,155763653
740,155763787
740,1557640
740,155764146
740,155764349
740,155764444
740,155764463
740,1557645
740,155764500
740,155764717
740,155764849
740,1557649
740,1557653
740,155765300
740,155765376
740,155765537
740,155766
740,155766049
740,155766203
740,1557664
740,155766711
740,1557669
740,15576695
740,1557670
740,155767208
740,155767767
740,155767802
740,155767806
740,155767917
740,155768
740,1557680
740,155768040
740,155768043
740,155768351
740,155768384
740,155768477
740,155768523
740,1557687
740,155768886
740,1557690
740,155769011
740,155769020
740,1557691
740,1557692
740,155769225
740,1557696
740,155769614
740,155769863
740,155769894
740,15576991
740,155769933
740,155769936
740,1557700
740,155770017
740,1557703
740,1557704
740,155770631
740,155770979
740,155771409
740,155771431
740,155771678
740,155771741
740,155771775
740,155772099
740,155772147
740,155772279
740,1557725
740,155772549
740,155772575
740,155772639
740,155772899
740,1557729
740,155773108
740,155773221
740,155773479
740,155773650
740,155773678
740,155773772
740,155773773
740,155773818
740,155774077
740,155774315
740,155774351
740,1557745
740,155774538
740,155774574
740,155774595
740,155774623
740,15577463
740,155774759
740,155774979
740,155775045
740,155775075
740,1557752
740,155775364
740,1557754
740,155775421
740,155775433
740,155775671
740,155775810
740,155775826
740,155775913
740,155775940
740,1557760
740,155776065
740,155776129
740,1557762
740,1557763
740,155776461
740,155776533
740,155776625
740,15577675
740,1557768
740,155776957
740,1557770
740,155777318
740,155777330
740,1557774
740,1557776
740,155777730
740,155777750
740,155777851
740,155777988
740,155778077
740,15577829
740,155778638
740,155778660
740,155778865
740,155778866
740,155778911
740,155778950
740,15577925
740,155779501
740,155779588
740,155779739
740,155779778
740,155779781
740,15578
740,1557800
740,155780278
740,155780446
740,155780483
740,1557805
740,155780625
740,155780841
740,1557809
740,155780915
740,155780916
740,155780920
740,1557810
740,155781088
740,155781177
740,155781189
740,1557812
740,1557813
740,1557814
740,155781495
740,155781682
740,155781695
740,1557818
740,155781812
740,155781919
740,155782
740,155782362
740,1557825
740,155782543
740,15578260
740,155782652
740,155782708
740,155782730
740,15578318
740,155783382
740,1557835
740,15578357
740,155783846
740,1557839
740,155783986
740,1557840
740,155784082
740,155784846
740,155784893
740,1557849
740,1557850
740,155785148
740,155785212
740,1557853
740,155785342
740,1557854
740,155785420
740,1557855
740,155785539
740,155785710
740,155785808
740,155786001
740,155786206
740,155786270
740,155786419
740,1557868
740,1557869
740,155787144
740,155787180
740,155787187
740,1557872
740,1557873
740,1557874
740,155787512
740,155787590
740,155787639
740,155787680
740,155787711
740,1557878
740,155787848
740,155787875
740,155788250
740,1557885
740,155788617
740,1557890
740,155789037
740,155789546
740,155789586
740,1557897
740,1557898
740,155789815
740,155789837
740,155789895
740,15579
740,1557900
740,155790386
740,155790445
740,155790456
740,1557905
740,1557906
740,1557909
740,155791268
740,1557918
740,1557919
740,155791941
740,155791962
740,1557921
740,1557923
740,155792328
740,155792373
740,155792419
740,155792484
740,155792528
740,155792588
740,155792597
740,155792606
740,155792696
740,1557927
740,155792770
740,155792771
740,1557930
740,155793284
740,155793500
740,155793673
740,155793680
740,155793692
740,155793939
740,1557940
740,155794029
740,155794206
740,1557943
740,155794369
740,155794370
740,155794551
740,155794580
740,155795077
740,155795151
740,155795243
740,155795300
740,155795327
740,155795490
740,155795585
740,155795586
740,155795687
740,155795727
740,155795771
740,155795947
740,155795977
740,155796439
740,155796734
740,155797039
740,155797304
740,155797314
740,155797524
740,15579753
740,155797648
740,1557977
740,155797844
740,155797880
740,155797944
740,155798001
740,155798038
740,1557981
740,155798423
740,155798460
740,155798462
740,155798814
740,155799039
740,1557991
740,155799198
740,1557993
740,155799410
740,1557995
740,15579962
740,155799661
740,155799800
740,1557999
740,155799900
740,155800
740,155800330
740,155800531
740,155800565
740,155800694
740,155801283
740,155801364
740,155801407
740,155801459
740,155801491
740,1558015
740,1558016
740,155801613
740,155801684
740,1558017
740,155801737
740,155801963
740,155801984
740,1558022
740,1558023
740,155802401
740,155802561
740,155802563
740,155802576
740,155802586
740,155802672
740,155802713
740,155802737
740,155802832
740,155803014
740,1558031
740,155803112
740,155803154
740,155803226
740,155803424
740,1558035
740,155803786
740,155804107
740,15580421
740,155804268
740,155804281
740,155804371
740,155804497
740,155804554
740,155804836
740,155804846
740,155804857
740,155804891
740,1558049
740,155804937
740,155805543
740,155805687
740,1558058
740,155805800
740,155805808
740,1558061
740,155806136
740,155806405
740,155806597
740,155806674
740,155806732
740,1558070
740,1558072
740,155807313
740,155807371
740,1558075
740,155807631
740,155807662
740,155807757
740,155807770
740,155807777
740,155807779
740,155807938
740,155807956
740,155808
740,155808369
740,155808748
740,1558089
740,155809152
740,155809569
740,155809602
740,155809721
740,155809811
740,15581
740,155810108
740,155810184
740,155810282
740,15581049
740,155810758
740,155810761
740,1558108
740,155810840
740,155810854
740,155810864
740,155811130
740,155811155
740,1558112
740,155811401
740,155811436
740,155811485
740,155811694
740,155811767
740,1558118
740,155812122
740,1558122
740,1558125
740,155812666
740,1558127
740,155812863
740,155812912
740,155813062
740,155813125
740,155813651
740,155813688
740,155813782
740,155814222
740,155814245
740,155814392
740,155814462
740,155814679
740,1558148
740,155814880
740,155814940
740,155815065
740,1558152
740,155815377
740,155815437
740,155815454
740,155815691
740,155815893
740,155815916
740,155816081
740,155816116
740,1558162
740,1558163
740,155816344
740,155816450
740,1558165
740,155816645
740,1558167
740,155816790
740,155816858
740,155817391
740,155817397
740,155817427
740,155818
740,1558181
740,155818376
740,155818451
740,155819028
740,155819185
740,155819342
740,155819384
740,155819720
740,155819754
740,155819861
740,155820092
740,155820481
740,155820516
740,155820756
740,155820900
740,1558215
740,1558216
740,155821634
740,155821886
740,1558219
740,155821913
740,155822021
740,155822263
740,1558223
740,155822312
740,1558224
740,1558225
740,155822511
740,155822649
740,155822710
740,155822852
740,155822864
740,155822947
740,1558231
740,155823200
740,155823393
740,1558234
740,155823487
740,155823599
740,1558239
740,155823925
740,155824084
740,155824160
740,155824509
740,155825374
740,15582555
740,155825753
740,155826019
740,155826078
740,1558261
740,155826100
740,1558263
740,1558264
740,155826521
740,155826547
740,155826556
740,1558266
740,155826618
740,155826865
740,155826868
740,155827301
740,155827304
740,155827381
740,155827640
740,155827792
740,155827819
740,155828652
740,155828893
740,155829174
740,155829203
740,155829452
740,155829471
740,15583
740,155830
740,1558300
740,155830007
740,15583012
740,155830277
740,1558303
740,155830756
740,155830804
740,1558311
740,1558312
740,155831241
740,155831784
740,15583179
740,1558318
740,155831964
740,155831967
740,155832
740,155832086
740,155832309
740,155832444
740,155832581
740,1558330
740,155833294
740,155833440
740,155833458
740,155833467
740,155833593
740,155833782
740,155833823
740,155833959
740,155834
740,155834331
740,1558344
740,155834511
740,155834574
740,155834584
740,155834660
740,1558347
740,155834903
740,155834920
740,155834951
740,155835
740,155835693
740,155835813
740,1558359
740,155835918
740,155835980
740,155836089
740,1558362
740,1558364
740,15583641
740,155836411
740,155836508
740,155836575
740,155836658
740,1558371
740,1558374
740,155837580
740,15583763
740,155837700
740,155837740
740,15583786
740,155837990
740,155838276
740,155838280
740,155838295
740,1558385
740,155838796
740,155839087
740,155839223
740,155839231
740,1558393
740,15583934
740,155839344
740,155839371
740,155839385
740,155839499
740,155839554
740,155839872
740,15584
740,155840023
740,155840252
740,1558403
740,155840781
740,1558408
740,155841039
740,1558414
740,1558417
740,155841977
740,155842364
740,155842550
740,155842610
740,155842718
740,155842784
740,155842877
740,155842990
740,1558431
740,155843139
740,155843256
740,155843260
740,1558434
740,1558437
740,155843873
740,15584407
740,1558441
740,155844497
740,15584452
740,155844592
740,155844662
740,155845
740,155845199
740,155845415
740,15584543
740,1558455
740,1558459
740,155846
740,1558460
740,155846138
740,1558462
740,1558476
740,155847627
740,155847921
740,155848259
740,15584830
740,1558488
740,1558489
740,155849100
740,1558493
740,155849302
740,155849590
740,1558496
740,155849713
740,15585
740,155850
740,1558501
740,155850148
740,155850264
740,155851154
740,15585143
740,155851583
740,1558518
740,15585192
740,1558520
740,155852392
740,1558541
740,155854863
740,155855220
740,1558556
740,1558558
740,155855819
740,1558559
740,155856683
740,15585674
740,155856845
740,1558570
740,155857670
740,155857712
740,155858
740,1558585
740,1558586
740,155858610
740,155858623
740,155859
740,155859662
740,155860
740,155860069
740,1558604
740,1558607
740,155860779
740,155860998
740,155861
740,155861510
740,155862
740,1558626
740,1558638
740,1558639
740,1558641
740,155864202
740,1558645
740,15586503
740,1558654
740,155866
740,1558662
740,155866834
740,1558674
740,1558682
740,155869001
740,155869066
740,1558695
740,1558701
740,155870495
740,1558707
740,155871242
740,155871570
740,1558726
740,155873015
740,155873037
740,1558734
740,15587371
740,15587378
740,1558738
740,155873879
740,1558751
740,155875356
740,1558758
740,1558759
740,1558760
740,1558763
740,1558771
740,1558773
740,155877339
740,155877657
740,1558779
740,1558784
740,1558790
740,15588
740,15588064
740,155880672
740,1558813
740,155882413
740,1558827
740,1558828
740,155883
740,155883875
740,1558844
740,155885420
740,1558862
740,1558874
740,1558876
740,1558879
740,15588870
740,1558894
740,155889581
740,1558896
740,1558897
740,155889816
740,15589
740,1558900
740,155890081
740,1558901
740,155890566
740,155890757
740,1558909
740,155891525
740,1558916
740,1558921
740,1558932
740,155893861
740,1558939
740,155894349
740,1558946
740,1558949
740,155894961
740,155895790
740,1558958
740,1558964
740,1558966
740,1558969
740,1558975
740,1558981
740,155898334
740,1558984
740,1558987
740,1558993
740,15589951
740,1558997
740,155899729
740,1559000
740,1559004
740,1559009
740,1559010
740,1559015
740,15590222
740,15590248
740,15590271
740,1559028
740,1559034
740,1559047
740,1559050
740,15590565
740,1559059
740,1559065
740,15590680
740,1559070
740,155907264
740,1559076
740,1559077
740,155907998
740,1559081
740,1559083
740,1559084
740,155908740
740,1559089
740,1559090
740,1559091
740,15590921
740,1559095
740,155910
740,15591017
740,1559102
740,155911113
740,1559125
740,1559140
740,1559141
740,1559143
740,1559146
740,155915233
740,155916611
740,155916669
740,1559174
740,155917613
740,155917738
740,155918085
740,1559185
740,1559188
740,155919
740,155919061
740,1559193
740,155920463
740,155921
740,155921008
740,155921270
740,1559218
740,15592198
740,155922116
740,1559222
740,155922343
740,1559224
740,1559225
740,155923
740,1559231
740,155923144
740,1559232
740,1559242
740,155924834
740,1559249
740,155925
740,1559257
740,155926045
740,1559269
740,1559274
740,1559285
740,1559286
740,155928726
740,155929
740,15592952
740,1559303
740,1559307
740,155931
740,155931504
740,1559319
740,155932041
740,155932084
740,155933172
740,155933192
740,155934432
740,155934875
740,1559351
740,155935654
740,1559357
740,1559360
740,155936471
740,15593717
740,155938
740,1559393
740,155939363
740,155939609
740,155939776
740,15594
740,15594064
740,1559407
740,1559409
740,1559418
740,1559422
740,1559426
740,1559428
740,1559430
740,155943363
740,155943790
740,1559441
740,155944122
740,155944644
740,155944652
740,155944858
740,155945
740,1559452
740,155945800
740,155946
740,1559460
740,155946040
740,155946474
740,155947
740,1559471
740,155947263
740,1559475
740,1559476
740,155948126
740,1559488
740,1559494
740,1559495
740,1559499
740,155950
740,1559502
740,155950331
740,1559504
740,155950822
740,1559509
740,1559514
740,1559515
740,1559524
740,155952560
740,1559526
740,1559528
740,155952858
740,155952975
740,155953135
740,155953221
740,155953553
740,15595377
740,1559544
740,155954445
740,1559552
740,1559553
740,155955324
740,1559556
740,155956270
740,15595645
740,1559565
740,1559567
740,155957063
740,155957092
740,155958
740,1559581
740,155958680
740,1559587
740,155959494
740,155960
740,155960309
740,1559604
740,155960924
740,155961114
740,155961294
740,1559614
740,1559632
740,1559642
740,1559643
740,1559646
740,1559649
740,1559652
740,1559663
740,1559664
740,1559666
740,1559669
740,15596735
740,1559688
740,1559689
740,1559690
740,155969057
740,155970703
740,1559709
740,155971
740,155971324
740,155971810
740,155972527
740,155973
740,155973183
740,155973412
740,155973423
740,155973590
740,155973751
740,1559738
740,155974288
740,155974402
740,1559752
740,1559758
740,1559761
740,1559765
740,155977671
740,155977921
740,155978296
740,1559784
740,155979825
740,155980
740,155980178
740,155980920
740,155981
740,1559815
740,155984
740,155984199
740,155984243
740,155985
740,1559852
740,155986194
740,1559872
740,155987624
740,155987882
740,15599
740,155991
740,1559911
740,155991167
740,1559914
740,1559919
740,15599195
740,155992
740,155993397
740,155994
740,155994091
740,1559948
740,1559953
740,1559962
740,155996300
740,1559979
740,1559984
740,1559992
740,155999394
740,156000111
740,1560004
740,1560008
740,156001900
740,156002279
740,156002942
740,1560037
740,1560039
740,1560043
740,1560047
740,1560052
